evidence_id,city,asset_id,asset_name,asset_type,manufacturing_uid,package_id,phase,qa_uid,qa_gate_id,qa_stage,hold_point,required_result,release_authority,evidence_required,blocks_successors,predecessor_uids,material_count,material_sources,acceptance_use
mosul:MOS-RS-L4-018:rs-40-fitout-static-test:VERIFY,mosul,MOS-RS-L4-018,line-4 trainset 018,rolling-stock,mosul:MOS-RS-L4-018:rs-40-fitout-static-test,rs-40-fitout-static-test,rolling-stock,mosul:MOS-RS-L4-018:qa-13-passenger-systems,qa-13-passenger-systems,fit-out,"Passenger-facing systems pass functional, accessibility, fire-load, and maintainability checks before trial service.",pass,fleet acceptance engineer + accessibility reviewer,"door cycle log, HVAC performance test, saloon inspection, PRM checklist, emergency equipment inventory",yes,mosul:MOS-RS-L4-018:rs-30-traction-battery-control,34,rolling_stock_bom:27; rolling_stock_cots_fitout:7,rolling-stock acceptance and trainset release
mosul:MOS-RS-L4-017:rs-50-dynamic-commissioning:VERIFY,mosul,MOS-RS-L4-017,line-4 trainset 017,rolling-stock,mosul:MOS-RS-L4-017:rs-50-dynamic-commissioning,rs-50-dynamic-commissioning,rolling-stock,mosul:MOS-RS-L4-017:qa-15-first-article-trainset,qa-15-first-article-trainset,first article and batch release,"First trainset completes static, dynamic, endurance, braking, charging, evacuation, and maintainability acceptance before series release.",pass,owner acceptance board,"first-article inspection report, 1,000 km fault-free run, braking curves, charging logs, rescue/coupling drill, maintainability demonstration",yes,mosul:MOS-RS-L4-017:rs-40-fitout-static-test,2,project_kit:2,rolling-stock acceptance and trainset release
mosul:MOS-RS-L4-022:rs-10-material-kit:VERIFY,mosul,MOS-RS-L4-022,line-4 trainset 022,rolling-stock,mosul:MOS-RS-L4-022:rs-10-material-kit,rs-10-material-kit,rolling-stock,mosul:MOS-RS-L4-022:qa-10-carbody-structure,qa-10-carbody-structure,fabrication,"Dimensional survey, weld traceability, NDT sample, corrosion-protection record, and crash/load evidence accepted before fit-out.",pass,rolling-stock QA lead,"EN 15085 weld pack, welder qualifications, material certificates, dimensional report, NDT report, coating record",yes,mosul:MOS-SYS-001:sys-00-baseline-freeze,12,rolling_stock_bom:12,rolling-stock acceptance and trainset release
mosul:MOS-RS-L4-021:rs-20-carbody-bogie:VERIFY,mosul,MOS-RS-L4-021,line-4 trainset 021,rolling-stock,mosul:MOS-RS-L4-021:rs-20-carbody-bogie,rs-20-carbody-bogie,rolling-stock,mosul:MOS-RS-L4-021:qa-11-bogie-wheelset,qa-11-bogie-wheelset,subassembly,"Bogie frame, wheelset, bearing, brake, and suspension records accepted before bogie marriage.",pass,mechanical acceptance engineer,"bogie frame NDT, wheel profile and axle UT/MT, bearing certificate, brake static test, torque/fastener log",yes,mosul:MOS-RS-L4-021:rs-10-material-kit,29,rolling_stock_bom:29,rolling-stock acceptance and trainset release
mosul:MOS-RS-L4-021:rs-23-moulded-body-modules:VERIFY,mosul,MOS-RS-L4-021,line-4 trainset 021,rolling-stock,mosul:MOS-RS-L4-021:rs-23-moulded-body-modules,rs-23-moulded-body-modules,rolling-stock,mosul:MOS-RS-L4-021:qa-10-carbody-structure,qa-10-carbody-structure,fabrication,"Dimensional survey, weld traceability, NDT sample, corrosion-protection record, and crash/load evidence accepted before fit-out.",pass,rolling-stock QA lead,"EN 15085 weld pack, welder qualifications, material certificates, dimensional report, NDT report, coating record",yes,mosul:MOS-RS-L4-021:rs-20-carbody-bogie,2,rolling_stock_bom:2,rolling-stock acceptance and trainset release
mosul:MOS-RS-L4-021:rs-25-clip-on-body:VERIFY,mosul,MOS-RS-L4-021,line-4 trainset 021,rolling-stock,mosul:MOS-RS-L4-021:rs-25-clip-on-body,rs-25-clip-on-body,rolling-stock,mosul:MOS-RS-L4-021:qa-10-carbody-structure,qa-10-carbody-structure,fabrication,"Dimensional survey, weld traceability, NDT sample, corrosion-protection record, and crash/load evidence accepted before fit-out.",pass,rolling-stock QA lead,"EN 15085 weld pack, welder qualifications, material certificates, dimensional report, NDT report, coating record",yes,mosul:MOS-RS-L4-021:rs-23-moulded-body-modules,4,rolling_stock_bom:4,rolling-stock acceptance and trainset release
mosul:MOS-RS-L4-020:rs-30-traction-battery-control:VERIFY,mosul,MOS-RS-L4-020,line-4 trainset 020,rolling-stock,mosul:MOS-RS-L4-020:rs-30-traction-battery-control,rs-30-traction-battery-control,rolling-stock,mosul:MOS-RS-L4-020:qa-12-traction-brake-battery,qa-12-traction-brake-battery,systems integration,Bench and trainset-level functional tests accepted before dynamic movement.,pass,traction and energy assurance lead,"motor/inverter factory test, insulation resistance, BMS cell map, contactor test, thermal soak, brake-rate test",yes,mosul:MOS-RS-L4-020:rs-25-clip-on-body,38,rolling_stock_bom:38,rolling-stock acceptance and trainset release
mosul:MOS-RS-L4-019:rs-40-fitout-static-test:VERIFY,mosul,MOS-RS-L4-019,line-4 trainset 019,rolling-stock,mosul:MOS-RS-L4-019:rs-40-fitout-static-test,rs-40-fitout-static-test,rolling-stock,mosul:MOS-RS-L4-019:qa-13-passenger-systems,qa-13-passenger-systems,fit-out,"Passenger-facing systems pass functional, accessibility, fire-load, and maintainability checks before trial service.",pass,fleet acceptance engineer + accessibility reviewer,"door cycle log, HVAC performance test, saloon inspection, PRM checklist, emergency equipment inventory",yes,mosul:MOS-RS-L4-019:rs-30-traction-battery-control,34,rolling_stock_bom:27; rolling_stock_cots_fitout:7,rolling-stock acceptance and trainset release
mosul:MOS-RS-L4-018:rs-50-dynamic-commissioning:VERIFY,mosul,MOS-RS-L4-018,line-4 trainset 018,rolling-stock,mosul:MOS-RS-L4-018:rs-50-dynamic-commissioning,rs-50-dynamic-commissioning,rolling-stock,mosul:MOS-RS-L4-018:qa-15-first-article-trainset,qa-15-first-article-trainset,first article and batch release,"First trainset completes static, dynamic, endurance, braking, charging, evacuation, and maintainability acceptance before series release.",pass,owner acceptance board,"first-article inspection report, 1,000 km fault-free run, braking curves, charging logs, rescue/coupling drill, maintainability demonstration",yes,mosul:MOS-RS-L4-018:rs-40-fitout-static-test,2,project_kit:2,rolling-stock acceptance and trainset release
mosul:MOS-RS-L4-023:rs-10-material-kit:VERIFY,mosul,MOS-RS-L4-023,line-4 trainset 023,rolling-stock,mosul:MOS-RS-L4-023:rs-10-material-kit,rs-10-material-kit,rolling-stock,mosul:MOS-RS-L4-023:qa-10-carbody-structure,qa-10-carbody-structure,fabrication,"Dimensional survey, weld traceability, NDT sample, corrosion-protection record, and crash/load evidence accepted before fit-out.",pass,rolling-stock QA lead,"EN 15085 weld pack, welder qualifications, material certificates, dimensional report, NDT report, coating record",yes,mosul:MOS-SYS-001:sys-00-baseline-freeze,12,rolling_stock_bom:12,rolling-stock acceptance and trainset release
mosul:MOS-RS-L4-022:rs-20-carbody-bogie:VERIFY,mosul,MOS-RS-L4-022,line-4 trainset 022,rolling-stock,mosul:MOS-RS-L4-022:rs-20-carbody-bogie,rs-20-carbody-bogie,rolling-stock,mosul:MOS-RS-L4-022:qa-11-bogie-wheelset,qa-11-bogie-wheelset,subassembly,"Bogie frame, wheelset, bearing, brake, and suspension records accepted before bogie marriage.",pass,mechanical acceptance engineer,"bogie frame NDT, wheel profile and axle UT/MT, bearing certificate, brake static test, torque/fastener log",yes,mosul:MOS-RS-L4-022:rs-10-material-kit,29,rolling_stock_bom:29,rolling-stock acceptance and trainset release
mosul:MOS-RS-L4-022:rs-23-moulded-body-modules:VERIFY,mosul,MOS-RS-L4-022,line-4 trainset 022,rolling-stock,mosul:MOS-RS-L4-022:rs-23-moulded-body-modules,rs-23-moulded-body-modules,rolling-stock,mosul:MOS-RS-L4-022:qa-10-carbody-structure,qa-10-carbody-structure,fabrication,"Dimensional survey, weld traceability, NDT sample, corrosion-protection record, and crash/load evidence accepted before fit-out.",pass,rolling-stock QA lead,"EN 15085 weld pack, welder qualifications, material certificates, dimensional report, NDT report, coating record",yes,mosul:MOS-RS-L4-022:rs-20-carbody-bogie,2,rolling_stock_bom:2,rolling-stock acceptance and trainset release
mosul:MOS-RS-L4-022:rs-25-clip-on-body:VERIFY,mosul,MOS-RS-L4-022,line-4 trainset 022,rolling-stock,mosul:MOS-RS-L4-022:rs-25-clip-on-body,rs-25-clip-on-body,rolling-stock,mosul:MOS-RS-L4-022:qa-10-carbody-structure,qa-10-carbody-structure,fabrication,"Dimensional survey, weld traceability, NDT sample, corrosion-protection record, and crash/load evidence accepted before fit-out.",pass,rolling-stock QA lead,"EN 15085 weld pack, welder qualifications, material certificates, dimensional report, NDT report, coating record",yes,mosul:MOS-RS-L4-022:rs-23-moulded-body-modules,4,rolling_stock_bom:4,rolling-stock acceptance and trainset release
mosul:MOS-RS-L4-021:rs-30-traction-battery-control:VERIFY,mosul,MOS-RS-L4-021,line-4 trainset 021,rolling-stock,mosul:MOS-RS-L4-021:rs-30-traction-battery-control,rs-30-traction-battery-control,rolling-stock,mosul:MOS-RS-L4-021:qa-12-traction-brake-battery,qa-12-traction-brake-battery,systems integration,Bench and trainset-level functional tests accepted before dynamic movement.,pass,traction and energy assurance lead,"motor/inverter factory test, insulation resistance, BMS cell map, contactor test, thermal soak, brake-rate test",yes,mosul:MOS-RS-L4-021:rs-25-clip-on-body,38,rolling_stock_bom:38,rolling-stock acceptance and trainset release
mosul:MOS-RS-L4-020:rs-40-fitout-static-test:VERIFY,mosul,MOS-RS-L4-020,line-4 trainset 020,rolling-stock,mosul:MOS-RS-L4-020:rs-40-fitout-static-test,rs-40-fitout-static-test,rolling-stock,mosul:MOS-RS-L4-020:qa-13-passenger-systems,qa-13-passenger-systems,fit-out,"Passenger-facing systems pass functional, accessibility, fire-load, and maintainability checks before trial service.",pass,fleet acceptance engineer + accessibility reviewer,"door cycle log, HVAC performance test, saloon inspection, PRM checklist, emergency equipment inventory",yes,mosul:MOS-RS-L4-020:rs-30-traction-battery-control,34,rolling_stock_bom:27; rolling_stock_cots_fitout:7,rolling-stock acceptance and trainset release
mosul:MOS-RS-L4-019:rs-50-dynamic-commissioning:VERIFY,mosul,MOS-RS-L4-019,line-4 trainset 019,rolling-stock,mosul:MOS-RS-L4-019:rs-50-dynamic-commissioning,rs-50-dynamic-commissioning,rolling-stock,mosul:MOS-RS-L4-019:qa-15-first-article-trainset,qa-15-first-article-trainset,first article and batch release,"First trainset completes static, dynamic, endurance, braking, charging, evacuation, and maintainability acceptance before series release.",pass,owner acceptance board,"first-article inspection report, 1,000 km fault-free run, braking curves, charging logs, rescue/coupling drill, maintainability demonstration",yes,mosul:MOS-RS-L4-019:rs-40-fitout-static-test,2,project_kit:2,rolling-stock acceptance and trainset release
mosul:MOS-RS-L4-024:rs-10-material-kit:VERIFY,mosul,MOS-RS-L4-024,line-4 trainset 024,rolling-stock,mosul:MOS-RS-L4-024:rs-10-material-kit,rs-10-material-kit,rolling-stock,mosul:MOS-RS-L4-024:qa-10-carbody-structure,qa-10-carbody-structure,fabrication,"Dimensional survey, weld traceability, NDT sample, corrosion-protection record, and crash/load evidence accepted before fit-out.",pass,rolling-stock QA lead,"EN 15085 weld pack, welder qualifications, material certificates, dimensional report, NDT report, coating record",yes,mosul:MOS-SYS-001:sys-00-baseline-freeze,12,rolling_stock_bom:12,rolling-stock acceptance and trainset release
mosul:MOS-RS-L4-023:rs-20-carbody-bogie:VERIFY,mosul,MOS-RS-L4-023,line-4 trainset 023,rolling-stock,mosul:MOS-RS-L4-023:rs-20-carbody-bogie,rs-20-carbody-bogie,rolling-stock,mosul:MOS-RS-L4-023:qa-11-bogie-wheelset,qa-11-bogie-wheelset,subassembly,"Bogie frame, wheelset, bearing, brake, and suspension records accepted before bogie marriage.",pass,mechanical acceptance engineer,"bogie frame NDT, wheel profile and axle UT/MT, bearing certificate, brake static test, torque/fastener log",yes,mosul:MOS-RS-L4-023:rs-10-material-kit,29,rolling_stock_bom:29,rolling-stock acceptance and trainset release
mosul:MOS-RS-L4-023:rs-23-moulded-body-modules:VERIFY,mosul,MOS-RS-L4-023,line-4 trainset 023,rolling-stock,mosul:MOS-RS-L4-023:rs-23-moulded-body-modules,rs-23-moulded-body-modules,rolling-stock,mosul:MOS-RS-L4-023:qa-10-carbody-structure,qa-10-carbody-structure,fabrication,"Dimensional survey, weld traceability, NDT sample, corrosion-protection record, and crash/load evidence accepted before fit-out.",pass,rolling-stock QA lead,"EN 15085 weld pack, welder qualifications, material certificates, dimensional report, NDT report, coating record",yes,mosul:MOS-RS-L4-023:rs-20-carbody-bogie,2,rolling_stock_bom:2,rolling-stock acceptance and trainset release
mosul:MOS-RS-L4-023:rs-25-clip-on-body:VERIFY,mosul,MOS-RS-L4-023,line-4 trainset 023,rolling-stock,mosul:MOS-RS-L4-023:rs-25-clip-on-body,rs-25-clip-on-body,rolling-stock,mosul:MOS-RS-L4-023:qa-10-carbody-structure,qa-10-carbody-structure,fabrication,"Dimensional survey, weld traceability, NDT sample, corrosion-protection record, and crash/load evidence accepted before fit-out.",pass,rolling-stock QA lead,"EN 15085 weld pack, welder qualifications, material certificates, dimensional report, NDT report, coating record",yes,mosul:MOS-RS-L4-023:rs-23-moulded-body-modules,4,rolling_stock_bom:4,rolling-stock acceptance and trainset release
mosul:MOS-RS-L4-022:rs-30-traction-battery-control:VERIFY,mosul,MOS-RS-L4-022,line-4 trainset 022,rolling-stock,mosul:MOS-RS-L4-022:rs-30-traction-battery-control,rs-30-traction-battery-control,rolling-stock,mosul:MOS-RS-L4-022:qa-12-traction-brake-battery,qa-12-traction-brake-battery,systems integration,Bench and trainset-level functional tests accepted before dynamic movement.,pass,traction and energy assurance lead,"motor/inverter factory test, insulation resistance, BMS cell map, contactor test, thermal soak, brake-rate test",yes,mosul:MOS-RS-L4-022:rs-25-clip-on-body,38,rolling_stock_bom:38,rolling-stock acceptance and trainset release
mosul:MOS-RS-L4-021:rs-40-fitout-static-test:VERIFY,mosul,MOS-RS-L4-021,line-4 trainset 021,rolling-stock,mosul:MOS-RS-L4-021:rs-40-fitout-static-test,rs-40-fitout-static-test,rolling-stock,mosul:MOS-RS-L4-021:qa-13-passenger-systems,qa-13-passenger-systems,fit-out,"Passenger-facing systems pass functional, accessibility, fire-load, and maintainability checks before trial service.",pass,fleet acceptance engineer + accessibility reviewer,"door cycle log, HVAC performance test, saloon inspection, PRM checklist, emergency equipment inventory",yes,mosul:MOS-RS-L4-021:rs-30-traction-battery-control,34,rolling_stock_bom:27; rolling_stock_cots_fitout:7,rolling-stock acceptance and trainset release
mosul:MOS-RS-L4-020:rs-50-dynamic-commissioning:VERIFY,mosul,MOS-RS-L4-020,line-4 trainset 020,rolling-stock,mosul:MOS-RS-L4-020:rs-50-dynamic-commissioning,rs-50-dynamic-commissioning,rolling-stock,mosul:MOS-RS-L4-020:qa-15-first-article-trainset,qa-15-first-article-trainset,first article and batch release,"First trainset completes static, dynamic, endurance, braking, charging, evacuation, and maintainability acceptance before series release.",pass,owner acceptance board,"first-article inspection report, 1,000 km fault-free run, braking curves, charging logs, rescue/coupling drill, maintainability demonstration",yes,mosul:MOS-RS-L4-020:rs-40-fitout-static-test,2,project_kit:2,rolling-stock acceptance and trainset release
mosul:MOS-RS-L4-025:rs-10-material-kit:VERIFY,mosul,MOS-RS-L4-025,line-4 trainset 025,rolling-stock,mosul:MOS-RS-L4-025:rs-10-material-kit,rs-10-material-kit,rolling-stock,mosul:MOS-RS-L4-025:qa-10-carbody-structure,qa-10-carbody-structure,fabrication,"Dimensional survey, weld traceability, NDT sample, corrosion-protection record, and crash/load evidence accepted before fit-out.",pass,rolling-stock QA lead,"EN 15085 weld pack, welder qualifications, material certificates, dimensional report, NDT report, coating record",yes,mosul:MOS-SYS-001:sys-00-baseline-freeze,12,rolling_stock_bom:12,rolling-stock acceptance and trainset release
mosul:MOS-RS-L4-024:rs-20-carbody-bogie:VERIFY,mosul,MOS-RS-L4-024,line-4 trainset 024,rolling-stock,mosul:MOS-RS-L4-024:rs-20-carbody-bogie,rs-20-carbody-bogie,rolling-stock,mosul:MOS-RS-L4-024:qa-11-bogie-wheelset,qa-11-bogie-wheelset,subassembly,"Bogie frame, wheelset, bearing, brake, and suspension records accepted before bogie marriage.",pass,mechanical acceptance engineer,"bogie frame NDT, wheel profile and axle UT/MT, bearing certificate, brake static test, torque/fastener log",yes,mosul:MOS-RS-L4-024:rs-10-material-kit,29,rolling_stock_bom:29,rolling-stock acceptance and trainset release
mosul:MOS-RS-L4-024:rs-23-moulded-body-modules:VERIFY,mosul,MOS-RS-L4-024,line-4 trainset 024,rolling-stock,mosul:MOS-RS-L4-024:rs-23-moulded-body-modules,rs-23-moulded-body-modules,rolling-stock,mosul:MOS-RS-L4-024:qa-10-carbody-structure,qa-10-carbody-structure,fabrication,"Dimensional survey, weld traceability, NDT sample, corrosion-protection record, and crash/load evidence accepted before fit-out.",pass,rolling-stock QA lead,"EN 15085 weld pack, welder qualifications, material certificates, dimensional report, NDT report, coating record",yes,mosul:MOS-RS-L4-024:rs-20-carbody-bogie,2,rolling_stock_bom:2,rolling-stock acceptance and trainset release
mosul:MOS-RS-L4-024:rs-25-clip-on-body:VERIFY,mosul,MOS-RS-L4-024,line-4 trainset 024,rolling-stock,mosul:MOS-RS-L4-024:rs-25-clip-on-body,rs-25-clip-on-body,rolling-stock,mosul:MOS-RS-L4-024:qa-10-carbody-structure,qa-10-carbody-structure,fabrication,"Dimensional survey, weld traceability, NDT sample, corrosion-protection record, and crash/load evidence accepted before fit-out.",pass,rolling-stock QA lead,"EN 15085 weld pack, welder qualifications, material certificates, dimensional report, NDT report, coating record",yes,mosul:MOS-RS-L4-024:rs-23-moulded-body-modules,4,rolling_stock_bom:4,rolling-stock acceptance and trainset release
